Gmt time;Open;High;Low;Close;Volume
2024-01-08 22:00:00;2029.38;2029.85;2026.14;2026.48;1061
2024-01-08 22:15:00;2026.47;2027.31;2026.26;2027.28;1261
2024-01-08 22:30:00;2027.29;2027.51;2026.4;2027.09;1099
2024-01-08 22:45:00;2027.11;2027.43;2026.15;2027.19;1381
2024-01-08 23:00:00;2027.18;2028.19;2027.13;2027.96;705
2024-01-08 23:15:00;2027.97;2028.77;2027.9;2028.64;579
2024-01-08 23:30:00;2028.64;2028.73;2027.8;2028.1;512
2024-01-08 23:45:00;2028.1;2028.45;2027.58;2027.9;267
2024-01-09 01:00:00;2026.96;2028.58;2026.96;2028.13;278
2024-01-09 01:15:00;2028.13;2028.93;2028.04;2028.85;281
2024-01-09 01:30:00;2028.88;2029.29;2028.56;2029.26;271
2024-01-09 01:45:00;2029.24;2030.88;2029.09;2030.68;664
2024-01-09 02:00:00;2030.68;2033.31;2030.67;2033.07;792
2024-01-09 02:15:00;2033.07;2034.87;2032.66;2033.87;864
2024-01-09 02:30:00;2033.87;2034.87;2033.87;2034.47;759
2024-01-09 02:45:00;2034.43;2034.96;2033.82;2034.39;709
2024-01-09 03:00:00;2034.36;2035.67;2033.48;2033.48;1275
2024-01-09 03:15:00;2033.48;2034.91;2032.11;2032.59;1168
2024-01-09 03:30:00;2032.59;2032.81;2031.19;2031.92;895
2024-01-09 03:45:00;2031.92;2033.45;2031.53;2032.17;1114
2024-01-09 04:00:00;2032.17;2035.26;2032.09;2034.96;1025
2024-01-09 04:15:00;2034.96;2035.88;2034.46;2035.0;931
2024-01-09 04:30:00;2035.0;2035.71;2034.21;2035.12;846
2024-01-09 04:45:00;2035.16;2035.5;2033.36;2034.11;771
2024-01-09 05:00:00;2034.16;2034.41;2033.01;2033.78;909
2024-01-09 05:15:00;2033.78;2034.89;2033.76;2034.37;418
2024-01-09 05:30:00;2034.33;2034.48;2033.33;2033.85;444
2024-01-09 05:45:00;2033.85;2034.21;2033.12;2033.63;385
2024-01-09 06:00:00;2033.63;2034.94;2033.39;2033.59;687
2024-01-09 06:15:00;2033.6;2033.83;2032.9;2032.91;622
2024-01-09 06:30:00;2032.91;2033.85;2032.65;2033.19;511
2024-01-09 06:45:00;2033.04;2033.26;2032.28;2032.88;543
2024-01-09 07:00:00;2032.88;2033.07;2032.44;2032.67;271
2024-01-09 07:15:00;2032.67;2033.1;2031.7;2031.84;598
2024-01-09 07:30:00;2031.84;2032.7;2030.33;2031.4;767
2024-01-09 07:45:00;2031.4;2033.43;2031.29;2032.8;832
2024-01-09 08:00:00;2032.8;2033.23;2031.19;2031.55;722
2024-01-09 08:15:00;2031.55;2033.0;2031.5;2032.74;584
2024-01-09 08:30:00;2032.74;2035.19;2031.54;2034.42;913
2024-01-09 08:45:00;2034.42;2034.72;2031.86;2033.15;1150
2024-01-09 09:00:00;2033.2;2035.24;2032.18;2033.69;1128
2024-01-09 09:15:00;2033.76;2036.97;2033.32;2036.4;1387
2024-01-09 09:30:00;2036.39;2037.23;2034.8;2036.04;1626
2024-01-09 09:45:00;2036.03;2036.96;2035.11;2036.02;1439
2024-01-09 10:00:00;2036.1;2038.29;2032.49;2032.49;2285
2024-01-09 10:15:00;2032.49;2033.1;2031.31;2031.81;1679
2024-01-09 10:30:00;2031.81;2034.59;2031.7;2034.12;1607
2024-01-09 10:45:00;2034.14;2034.88;2033.76;2034.33;1085
2024-01-09 11:00:00;2034.32;2035.11;2033.17;2033.35;1102
2024-01-09 11:15:00;2033.35;2035.66;2033.23;2035.06;1156
2024-01-09 11:30:00;2035.13;2036.57;2034.54;2036.17;1249
2024-01-09 11:45:00;2036.17;2037.04;2035.18;2035.44;981
2024-01-09 12:00:00;2035.44;2036.83;2034.82;2036.24;883
2024-01-09 12:15:00;2036.15;2038.34;2036.14;2037.8;1321
2024-01-09 12:30:00;2037.75;2038.56;2037.19;2037.65;1056
2024-01-09 12:45:00;2037.64;2037.8;2035.04;2035.43;927
2024-01-09 13:00:00;2035.45;2035.67;2033.92;2033.96;980
