Gmt time;Open;High;Low;Close;Volume
2024-01-09 00:00:00;2026.96;2035.67;2026.96;2032.17;9070
2024-01-09 04:00:00;2032.17;2035.88;2030.33;2032.8;10560
2024-01-09 08:00:00;2032.8;2038.29;2031.19;2035.44;20093
2024-01-09 12:00:00;2035.44;2042.03;2031.65;2038.65;20097
2024-01-09 16:00:00;2038.65;2040.16;2026.06;2027.67;30392
2024-01-09 20:00:00;2027.67;2031.14;2026.82;2030.07;11065
2024-01-10 00:00:00;2028.96;2032.51;2027.31;2031.79;8231
2024-01-10 04:00:00;2031.79;2032.86;2025.49;2026.64;11321
2024-01-10 08:00:00;2026.64;2036.17;2023.88;2035.72;19802
2024-01-10 12:00:00;2035.74;2040.29;2030.05;2030.27;20850
2024-01-10 16:00:00;2030.32;2033.61;2022.3;2024.03;29700
2024-01-10 20:00:00;2024.03;2025.08;2020.49;2024.2;14613
2024-01-11 00:00:00;2022.39;2030.36;2022.25;2029.75;7675
2024-01-11 04:00:00;2029.75;2034.66;2028.8;2032.99;9347
2024-01-11 08:00:00;2033.0;2035.67;2030.21;2031.33;15420
2024-01-11 12:00:00;2031.33;2039.59;2025.18;2029.49;30364
2024-01-11 16:00:00;2029.5;2034.92;2013.3;2014.35;45472
2024-01-11 20:00:00;2014.36;2029.59;2013.85;2028.72;18591
2024-01-12 00:00:00;2027.9;2035.57;2027.9;2033.84;11406
2024-01-12 04:00:00;2033.87;2037.13;2032.91;2036.03;11001
2024-01-12 08:00:00;2036.03;2040.13;2034.18;2038.1;20219
2024-01-12 12:00:00;2038.14;2056.65;2038.05;2056.18;33599
2024-01-12 16:00:00;2056.18;2062.28;2041.5;2043.94;45432
2024-01-12 20:00:00;2043.99;2049.22;2043.01;2048.93;19252
2024-01-15 00:00:00;2048.58;2051.4;2045.82;2051.0;9682
2024-01-15 04:00:00;2051.0;2058.12;2049.87;2055.17;13596
2024-01-15 08:00:00;2055.17;2058.65;2052.94;2055.03;18117
2024-01-15 12:00:00;2055.03;2055.18;2051.4;2054.26;17702
2024-01-15 16:00:00;2054.27;2056.42;2049.31;2055.42;18336
2024-01-15 20:00:00;2055.53;2055.53;2053.63;2054.48;1472
2024-01-16 00:00:00;2054.28;2055.42;2049.98;2050.84;10528
2024-01-16 04:00:00;2050.85;2051.62;2047.57;2048.54;12912
2024-01-16 08:00:00;2048.53;2050.92;2038.74;2041.26;25519
2024-01-16 12:00:00;2041.23;2045.02;2031.4;2037.67;27280
2024-01-16 16:00:00;2037.63;2042.58;2024.96;2025.35;40130
2024-01-16 20:00:00;2025.37;2030.15;2024.26;2028.3;15358
2024-01-17 00:00:00;2027.29;2030.76;2025.64;2030.27;9362
2024-01-17 04:00:00;2030.25;2032.95;2019.37;2020.64;15970
2024-01-17 08:00:00;2020.66;2026.63;2017.66;2023.92;22370
2024-01-17 12:00:00;2023.78;2029.02;2019.01;2022.5;24378
2024-01-17 16:00:00;2022.47;2023.17;2003.48;2007.06;34904
2024-01-17 20:00:00;2007.06;2007.22;2001.84;2006.16;15141
2024-01-18 00:00:00;2004.63;2012.09;2004.63;2011.64;8776
2024-01-18 04:00:00;2011.63;2011.88;2005.8;2009.22;11437
2024-01-18 08:00:00;2009.25;2014.1;2008.2;2010.2;21325
2024-01-18 12:00:00;2010.2;2017.27;2007.71;2009.09;25922
2024-01-18 16:00:00;2009.16;2017.77;2009.09;2016.36;35089
2024-01-18 20:00:00;2016.36;2023.25;2015.53;2022.97;14414
