Gmt time;Open;High;Low;Close;Volume
2024-01-12 11:00:00;1.09751;1.09798;1.0961;1.09626;3372
2024-01-12 12:00:00;1.09624;1.09641;1.09569;1.096;2891
2024-01-12 13:00:00;1.096;1.0962;1.09467;1.09497;2601
2024-01-12 14:00:00;1.09497;1.09519;1.09371;1.09378;3222
2024-01-12 15:00:00;1.09378;1.09696;1.09359;1.0955300000000001;7523
2024-01-12 16:00:00;1.0955300000000001;1.09849;1.09528;1.09757;7490
2024-01-12 17:00:00;1.09755;1.0987;1.09625;1.09661;6553
2024-01-12 18:00:00;1.09662;1.09739;1.09583;1.09584;4954
2024-01-12 19:00:00;1.09584;1.09589;1.09471;1.09496;3345
2024-01-12 20:00:00;1.09496;1.0959699999999999;1.09491;1.09594;2639
2024-01-12 21:00:00;1.0959;1.09635;1.09534;1.09557;2313
2024-01-12 22:00:00;1.09557;1.09561;1.09503;1.0951;1983
2024-01-12 23:00:00;1.09514;1.09525;1.09478;1.09499;1933
2024-01-15 00:00:00;1.09468;1.09499;1.09433;1.09487;742
2024-01-15 01:00:00;1.09479;1.09481;1.09437;1.09451;721
2024-01-15 02:00:00;1.09451;1.09541;1.09409;1.09536;2210
2024-01-15 03:00:00;1.09536;1.09563;1.09496;1.09548;1674
2024-01-15 04:00:00;1.09548;1.09657;1.09548;1.09649;1301
2024-01-15 05:00:00;1.09649;1.09677;1.09637;1.09641;926
2024-01-15 06:00:00;1.0964;1.09645;1.09586;1.0963;827
2024-01-15 07:00:00;1.0963;1.0966;1.09608;1.0964;874
2024-01-15 08:00:00;1.0964;1.09667;1.09627;1.09641;1056
2024-01-15 09:00:00;1.0964;1.09663;1.09516;1.09535;2979
2024-01-15 10:00:00;1.09539;1.0965;1.09539;1.09581;3534
2024-01-15 11:00:00;1.09581;1.0959;1.0943100000000001;1.09467;3143
2024-01-15 12:00:00;1.09467;1.09467;1.09336;1.09401;2583
2024-01-15 13:00:00;1.09401;1.09489;1.09399;1.09452;2138
2024-01-15 14:00:00;1.09452;1.09589;1.09439;1.09539;3323
2024-01-15 15:00:00;1.09539;1.09543;1.09444;1.09506;3088
2024-01-15 16:00:00;1.09506;1.0952;1.09387;1.09434;2780
2024-01-15 17:00:00;1.09434;1.0951;1.09382;1.09499;2706
2024-01-15 18:00:00;1.09499;1.09525;1.09467;1.09474;1739
2024-01-15 19:00:00;1.09474;1.09525;1.09462;1.09482;924
2024-01-15 20:00:00;1.09481;1.09527;1.09477;1.09527;435
2024-01-15 21:00:00;1.09527;1.09535;1.09497;1.09504;468
2024-01-15 22:00:00;1.09504;1.09517;1.09489;1.09517;425
2024-01-15 23:00:00;1.09517;1.09517;1.09497;1.09499;288
2024-01-16 00:00:00;1.09479;1.0949200000000001;1.09445;1.09488;384
2024-01-16 01:00:00;1.09491;1.09507;1.09448;1.0945;938
2024-01-16 02:00:00;1.09451;1.09462;1.09192;1.09198;2123
2024-01-16 03:00:00;1.09198;1.09316;1.09155;1.09277;3019
2024-01-16 04:00:00;1.09277;1.09277;1.09216;1.0924;1620
2024-01-16 05:00:00;1.0924;1.09255;1.09163;1.0919;1441
2024-01-16 06:00:00;1.0919;1.09201;1.09134;1.09175;1079
2024-01-16 07:00:00;1.09175;1.09186;1.09127;1.09155;1247
2024-01-16 08:00:00;1.09154;1.09216;1.09129;1.09173;1902
2024-01-16 09:00:00;1.09171;1.09267;1.09086;1.09185;3285
2024-01-16 10:00:00;1.09185;1.09233;1.08946;1.09048;5561
2024-01-16 11:00:00;1.09048;1.09048;1.08841;1.08862;4317
2024-01-16 12:00:00;1.08861;1.08895;1.08794;1.08814;3116
2024-01-16 13:00:00;1.08814;1.08945;1.0874;1.08925;2935
2024-01-16 14:00:00;1.08924;1.08934;1.08838;1.08863;2670
2024-01-16 15:00:00;1.08863;1.0898;1.08718;1.08742;6346
2024-01-16 16:00:00;1.08742;1.0889199999999999;1.08668;1.08725;6643
2024-01-16 17:00:00;1.0872600000000001;1.08883;1.08659;1.08857;4924
2024-01-16 18:00:00;1.08858;1.08947;1.08622;1.08808;8875
2024-01-16 19:00:00;1.0881;1.08829;1.0863;1.0863;4099
2024-01-16 20:00:00;1.0863;1.08772;1.0863;1.08702;2812
2024-01-16 21:00:00;1.08702;1.08746;1.08679;1.08735;2032
2024-01-16 22:00:00;1.08735;1.08755;1.08699;1.08713;1871
2024-01-16 23:00:00;1.08715;1.08775;1.08712;1.08752;848
2024-01-17 00:00:00;1.08716;1.08762;1.0868;1.08751;828
2024-01-17 01:00:00;1.08749;1.08786;1.08733;1.08786;551
2024-01-17 02:00:00;1.08786;1.08789;1.08725;1.0878;1264
2024-01-17 03:00:00;1.0878;1.08823;1.08735;1.08774;1798
2024-01-17 04:00:00;1.08774;1.08845;1.08741;1.08749;1384
2024-01-17 05:00:00;1.08749;1.08749;1.08653;1.08664;1341
2024-01-17 06:00:00;1.0866500000000001;1.08712;1.0865;1.08709;888
2024-01-17 07:00:00;1.08709;1.08722;1.08608;1.08649;1700
2024-01-17 08:00:00;1.08649;1.0865;1.08556;1.08621;2098
2024-01-17 09:00:00;1.08622;1.08738;1.08587;1.08703;4140
2024-01-17 10:00:00;1.08703;1.08816;1.08663;1.08668;4371
2024-01-17 11:00:00;1.08668;1.08788;1.08611;1.08767;3346
2024-01-17 12:00:00;1.08762;1.08839;1.08672;1.08719;3191
2024-01-17 13:00:00;1.08721;1.08832;1.08698;1.08788;2633
2024-01-17 14:00:00;1.08788;1.08812;1.08695;1.08745;2597
2024-01-17 15:00:00;1.08745;1.0878700000000001;1.08514;1.08641;6121
2024-01-17 16:00:00;1.0864;1.08702;1.08479;1.08489;5530
2024-01-17 17:00:00;1.08488;1.08709;1.08446;1.08491;5918
2024-01-17 18:00:00;1.0849;1.08647;1.08478;1.08574;4503
2024-01-17 19:00:00;1.08575;1.087;1.0857;1.08671;2960
2024-01-17 20:00:00;1.0867;1.08674;1.08564;1.08659;3005
2024-01-17 21:00:00;1.08659;1.0878700000000001;1.08657;1.08737;2699
2024-01-17 22:00:00;1.08737;1.08819;1.08702;1.08808;1937
2024-01-17 23:00:00;1.08808;1.08826;1.08806;1.08815;928
2024-01-18 00:00:00;1.08806;1.08822;1.08776;1.08801;412
2024-01-18 01:00:00;1.08809;1.08862;1.08805;1.0886;447
2024-01-18 02:00:00;1.08862;1.08943;1.08804;1.0894;1432
2024-01-18 03:00:00;1.0894;1.09009;1.08925;1.08965;2754
2024-01-18 04:00:00;1.08964;1.0903;1.0893;1.08935;1411
2024-01-18 05:00:00;1.08935;1.08981;1.08907;1.08955;1291
2024-01-18 06:00:00;1.08955;1.08963;1.08912;1.08942;1117
2024-01-18 07:00:00;1.08942;1.08962;1.08906;1.08948;1093
2024-01-18 08:00:00;1.08948;1.09068;1.08948;1.09041;1712
2024-01-18 09:00:00;1.09041;1.09064;1.08865;1.08883;2453
2024-01-18 10:00:00;1.08882;1.0889;1.08776;1.088;3383
2024-01-18 11:00:00;1.08798;1.08996;1.08767;1.08846;3386
2024-01-18 12:00:00;1.08846;1.0896;1.0883;1.08951;2552
2024-01-18 13:00:00;1.0895;1.08955;1.0884800000000001;1.0889199999999999;2217
2024-01-18 14:00:00;1.0889199999999999;1.0894;1.08747;1.08774;2764
2024-01-18 15:00:00;1.08774;1.08777;1.08507;1.08526;6429
2024-01-18 16:00:00;1.08526;1.0869;1.08495;1.08597;7101
2024-01-18 17:00:00;1.08597;1.08681;1.08468;1.08524;6461
2024-01-18 18:00:00;1.08523;1.08701;1.08505;1.08619;4011
2024-01-18 19:00:00;1.08619;1.08645;1.08503;1.08597;3395
2024-01-18 20:00:00;1.08597;1.08659;1.0854300000000001;1.08639;3083
2024-01-18 21:00:00;1.08638;1.0869;1.08601;1.08616;2873
2024-01-18 22:00:00;1.08616;1.08692;1.08605;1.08689;2204
2024-01-18 23:00:00;1.08689;1.08772;1.08682;1.0875;874
2024-01-19 00:00:00;1.08725;1.0875;1.08652;1.08711;940
2024-01-19 01:00:00;1.08716;1.08806;1.08716;1.088;739
2024-01-19 02:00:00;1.08801;1.08819;1.08779;1.088;1327
2024-01-19 03:00:00;1.08799;1.08873;1.08763;1.08857;1870
2024-01-19 04:00:00;1.08857;1.08897;1.08827;1.08882;1507
2024-01-19 05:00:00;1.08884;1.08894;1.08857;1.0889;971
2024-01-19 06:00:00;1.0889;1.08895;1.08856;1.08866;602
2024-01-19 07:00:00;1.08866;1.08872;1.08797;1.0881;1394
2024-01-19 08:00:00;1.0881;1.08824;1.08757;1.0881;1408
2024-01-19 09:00:00;1.08811;1.08863;1.08747;1.08794;2890
2024-01-19 10:00:00;1.08795;1.08818;1.08682;1.08773;2860
2024-01-19 11:00:00;1.08773;1.08849;1.08714;1.08828;3081
2024-01-19 12:00:00;1.08827;1.0885;1.08731;1.0881;2408
2024-01-19 13:00:00;1.08811;1.08931;1.08793;1.08875;2125
2024-01-19 14:00:00;1.08874;1.08881;1.08801;1.08826;1988
2024-01-19 15:00:00;1.08827;1.08897;1.08756;1.08806;3773
2024-01-19 16:00:00;1.08806;1.08839;1.08658;1.08802;4742
2024-01-19 17:00:00;1.08832;1.08902;1.087;1.08826;6709
2024-01-19 18:00:00;1.08826;1.08879;1.08808;1.08866;3710
2024-01-19 19:00:00;1.08866;1.08935;1.08803;1.08897;3260
2024-01-19 20:00:00;1.08898;1.08964;1.0886;1.08921;1990
2024-01-19 21:00:00;1.08921;1.08948;1.0888;1.08921;2069
2024-01-19 22:00:00;1.08922;1.08958;1.089;1.08947;1852
2024-01-19 23:00:00;1.08947;1.08976;1.08935;1.08972;1335
2024-01-22 00:00:00;1.08895;1.08945;1.08834;1.08912;1041
2024-01-22 01:00:00;1.08907;1.08975;1.08877;1.0892;1064
2024-01-22 02:00:00;1.0892;1.09016;1.08913;1.09012;1722
2024-01-22 03:00:00;1.09012;1.0905;1.08989;1.0902;1822
2024-01-22 04:00:00;1.0902;1.09093;1.08998;1.09074;1211
2024-01-22 05:00:00;1.09074;1.09078;1.0901399999999999;1.09021;1059
2024-01-22 06:00:00;1.09021;1.09047;1.0901;1.0903;886
2024-01-22 07:00:00;1.0903;1.09047;1.08985;1.09015;1087
2024-01-22 08:00:00;1.09015;1.09094;1.0901399999999999;1.0905;1496
2024-01-22 09:00:00;1.09049;1.09081;1.08974;1.08977;2458
2024-01-22 10:00:00;1.08977;1.09009;1.08872;1.08919;3734
2024-01-22 11:00:00;1.08918;1.09023;1.089;1.08971;2554
2024-01-22 12:00:00;1.0897000000000001;1.08972;1.08859;1.08869;2032
2024-01-22 13:00:00;1.08869;1.08904;1.08818;1.089;2155
2024-01-22 14:00:00;1.089;1.08996;1.08882;1.08927;2560
2024-01-22 15:00:00;1.08926;1.08952;1.088;1.08918;3938
2024-01-22 16:00:00;1.08918;1.08964;1.08854;1.08897;3798
2024-01-22 17:00:00;1.08897;1.08982;1.08826;1.08853;3816
2024-01-22 18:00:00;1.08853;1.08944;1.0882;1.08939;2585
2024-01-22 19:00:00;1.0894;1.09;1.08907;1.08964;1941
2024-01-22 20:00:00;1.08964;1.08964;1.08839;1.08902;2126
2024-01-22 21:00:00;1.08902;1.0890900000000001;1.08804;1.08849;1946
2024-01-22 22:00:00;1.08849;1.08856;1.08804;1.08842;1770
2024-01-22 23:00:00;1.08841;1.08847;1.08815;1.08824;849
2024-01-23 00:00:00;1.08825;1.08841;1.0879;1.08801;569
2024-01-23 01:00:00;1.08804;1.08815;1.0877;1.08773;798
2024-01-23 02:00:00;1.08773;1.08841;1.08759;1.0883099999999999;904
2024-01-23 03:00:00;1.08832;1.08887;1.08767;1.08884;1597
2024-01-23 04:00:00;1.08884;1.08941;1.08851;1.08874;2118
2024-01-23 05:00:00;1.08874;1.08951;1.08856;1.08929;1985
2024-01-23 06:00:00;1.0893;1.08987;1.08918;1.08985;959
2024-01-23 07:00:00;1.08985;1.0908;1.08969;1.0907;1268
2024-01-23 08:00:00;1.0907;1.09142;1.09016;1.09141;2393
2024-01-23 09:00:00;1.0914;1.09162;1.09038;1.09084;3252
2024-01-23 10:00:00;1.09084;1.09107;1.08925;1.0895299999999999;3192
2024-01-23 11:00:00;1.0895299999999999;1.08954;1.08838;1.08875;2932
2024-01-23 12:00:00;1.08874;1.08884;1.08676;1.08695;2784
2024-01-23 13:00:00;1.08695;1.08722;1.08602;1.08664;3001
2024-01-23 14:00:00;1.08664;1.08733;1.08605;1.08638;2678
2024-01-23 15:00:00;1.0864;1.08759;1.0864;1.08741;3204
2024-01-23 16:00:00;1.08741;1.08741;1.08485;1.08528;4564
2024-01-23 17:00:00;1.08528;1.08583;1.08217;1.0830899999999999;5258
2024-01-23 18:00:00;1.08311;1.08395;1.08258;1.08283;3572
2024-01-23 19:00:00;1.08283;1.08357;1.08247;1.08315;2868
2024-01-23 20:00:00;1.08315;1.08393;1.08305;1.08371;2447
2024-01-23 21:00:00;1.08372;1.08476;1.08359;1.08453;2022
2024-01-23 22:00:00;1.08452;1.085;1.08437;1.08497;1538
2024-01-23 23:00:00;1.085;1.08561;1.0848200000000001;1.08534;910
2024-01-24 00:00:00;1.0845;1.08537;1.08413;1.08514;411
2024-01-24 01:00:00;1.08517;1.08593;1.08516;1.08574;628
2024-01-24 02:00:00;1.08575;1.08598;1.08554;1.08561;988
2024-01-24 03:00:00;1.0856;1.08595;1.08516;1.0858;1905
2024-01-24 04:00:00;1.0858;1.08584;1.08534;1.0857;1128
2024-01-24 05:00:00;1.08571;1.08615;1.08567;1.08591;1136
2024-01-24 06:00:00;1.08591;1.08662;1.08584;1.08646;1087
2024-01-24 07:00:00;1.08646;1.08646;1.08594;1.08622;1279
2024-01-24 08:00:00;1.08622;1.08668;1.08609;1.08636;1490
2024-01-24 09:00:00;1.08635;1.08795;1.0860400000000001;1.08735;2979
2024-01-24 10:00:00;1.08735;1.08795;1.08627;1.08698;5046
2024-01-24 11:00:00;1.08704;1.09078;1.08697;1.09029;4439
2024-01-24 12:00:00;1.09029;1.09049;1.08936;1.08978;2923
2024-01-24 13:00:00;1.08978;1.09016;1.08911;1.08927;2506
2024-01-24 14:00:00;1.08927;1.08993;1.08875;1.08949;2717
2024-01-24 15:00:00;1.08949;1.09272;1.08936;1.0925;4680
2024-01-24 16:00:00;1.0925;1.09323;1.09018;1.09034;6403
2024-01-24 17:00:00;1.09034;1.09077;1.08933;1.09008;6939
2024-01-24 18:00:00;1.09008;1.09055;1.08906;1.09007;4785
2024-01-24 19:00:00;1.09005;1.09088;1.08955;1.09054;2819
2024-01-24 20:00:00;1.09054;1.09061;1.08904;1.08927;3616
2024-01-24 21:00:00;1.08927;1.08934;1.08815;1.08884;2878
2024-01-24 22:00:00;1.08884;1.08904;1.08791;1.088;2565
2024-01-24 23:00:00;1.08799;1.08849;1.08778;1.08844;1136
2024-01-25 00:00:00;1.08816;1.08851;1.0879;1.08838;307
2024-01-25 01:00:00;1.08833;1.08862;1.08811;1.08811;842
2024-01-25 02:00:00;1.08813;1.08814;1.08723;1.08742;1525
2024-01-25 03:00:00;1.08742;1.08788;1.08704;1.08776;1931
2024-01-25 04:00:00;1.08777;1.088;1.08748;1.08772;1271
2024-01-25 05:00:00;1.08775;1.08819;1.08774;1.0878;1016
2024-01-25 06:00:00;1.0878;1.08813;1.08746;1.08756;866
2024-01-25 07:00:00;1.08755;1.08789;1.08749;1.08783;1016
2024-01-25 08:00:00;1.08783;1.08867;1.08757;1.08862;1384
2024-01-25 09:00:00;1.08862;1.08915;1.08841;1.08878;2024
2024-01-25 10:00:00;1.08878;1.08995;1.0883;1.08991;3610
2024-01-25 11:00:00;1.08991;1.08997;1.08919;1.0896;3089
2024-01-25 12:00:00;1.0896;1.08989;1.0892;1.0893;2549
2024-01-25 13:00:00;1.0893;1.0895299999999999;1.08867;1.0895;2143
2024-01-25 14:00:00;1.08951;1.08957;1.08857;1.08882;2508
2024-01-25 15:00:00;1.08883;1.09018;1.0867;1.08793;8699
2024-01-25 16:00:00;1.08793;1.08793;1.0853;1.08601;9137
2024-01-25 17:00:00;1.08601;1.08615;1.08295;1.08318;6882
2024-01-25 18:00:00;1.08316;1.08397;1.08243;1.08363;4234
2024-01-25 19:00:00;1.08363;1.0852;1.08314;1.08376;3812
2024-01-25 20:00:00;1.08376;1.08468;1.083;1.08303;3683
2024-01-25 21:00:00;1.08303;1.08376;1.08217;1.0836;2583
2024-01-25 22:00:00;1.0836;1.08403;1.08335;1.08398;2054
2024-01-25 23:00:00;1.08398;1.08479;1.0839;1.08458;855
2024-01-26 00:00:00;1.08427;1.08465;1.08393;1.08455;576
2024-01-26 01:00:00;1.08455;1.08478;1.08425;1.08456;956
2024-01-26 02:00:00;1.08457;1.0846;1.08376;1.084;1193
2024-01-26 03:00:00;1.084;1.08468;1.08392;1.08445;1661
2024-01-26 04:00:00;1.08446;1.08489;1.0844;1.08443;1155
2024-01-26 05:00:00;1.08443;1.08476;1.08439;1.08451;824
2024-01-26 06:00:00;1.08451;1.08451;1.08382;1.08397;777
2024-01-26 07:00:00;1.08396;1.08439;1.08386;1.08425;1098
2024-01-26 08:00:00;1.08425;1.08429;1.08285;1.08293;1563
2024-01-26 09:00:00;1.08292;1.08305;1.0813;1.08196;3233
2024-01-26 10:00:00;1.08194;1.08422;1.08175;1.08403;3757
2024-01-26 11:00:00;1.08404;1.08506;1.08343;1.08443;4089
2024-01-26 12:00:00;1.08443;1.08663;1.08443;1.08649;2697
2024-01-26 13:00:00;1.0865;1.08762;1.08645;1.08747;2761
2024-01-26 14:00:00;1.08747;1.08759;1.08657;1.08674;2127
2024-01-26 15:00:00;1.08674;1.08857;1.08565;1.08721;6577
2024-01-26 16:00:00;1.0872;1.08803;1.0861;1.0874;6122
2024-01-26 17:00:00;1.08731;1.08731;1.08552;1.08642;5245
2024-01-26 18:00:00;1.08641;1.08695;1.0859;1.0865;2976
2024-01-26 19:00:00;1.0865;1.08704;1.08593;1.08636;2722
2024-01-26 20:00:00;1.08637;1.0866;1.0854;1.08559;2063
2024-01-26 21:00:00;1.08559;1.08617;1.0855299999999999;1.08581;1581
2024-01-26 22:00:00;1.08581;1.08622;1.08532;1.08545;1628
2024-01-26 23:00:00;1.08544;1.08567;1.08517;1.08537;1106
2024-01-29 00:00:00;1.08415;1.08461;1.08405;1.0843099999999999;500
2024-01-29 01:00:00;1.08446;1.08485;1.08415;1.08423;2070
2024-01-29 02:00:00;1.08424;1.0845;1.08414;1.08448;1754
2024-01-29 03:00:00;1.08448;1.0849;1.08434;1.08441;1673
2024-01-29 04:00:00;1.08441;1.08452;1.08396;1.08436;1382
2024-01-29 05:00:00;1.08436;1.08468;1.08425;1.08452;1100
2024-01-29 06:00:00;1.08452;1.08478;1.08437;1.08449;870
2024-01-29 07:00:00;1.08449;1.08451;1.08395;1.084;1225
2024-01-29 08:00:00;1.08399;1.08474;1.08393;1.08466;1716
2024-01-29 09:00:00;1.08466;1.08502;1.08351;1.08372;2588
2024-01-29 10:00:00;1.08372;1.08421;1.08332;1.08347;3023
2024-01-29 11:00:00;1.08347;1.08357;1.08232;1.08252;2942
2024-01-29 12:00:00;1.08252;1.08254;1.0814;1.08191;2788
2024-01-29 13:00:00;1.08191;1.08272;1.08166;1.0823;2152
2024-01-29 14:00:00;1.0823;1.08369;1.08205;1.08221;2482
2024-01-29 15:00:00;1.08222;1.08245;1.08139;1.0820400000000001;3505
2024-01-29 16:00:00;1.0820400000000001;1.08226;1.08044;1.08071;3550
2024-01-29 17:00:00;1.08071;1.08107;1.07963;1.07973;3717
2024-01-29 18:00:00;1.07973;1.08088;1.07959;1.0806;2826
2024-01-29 19:00:00;1.0806;1.0816;1.08056;1.08118;2255
2024-01-29 20:00:00;1.08118;1.08134;1.08094;1.08115;1348
2024-01-29 21:00:00;1.08115;1.08201;1.081;1.08189;1505
2024-01-29 22:00:00;1.08192;1.08405;1.08192;1.08313;4230
2024-01-29 23:00:00;1.08313;1.08348;1.0826500000000001;1.08331;1006
2024-01-30 00:00:00;1.08308;1.08328;1.08275;1.0832600000000001;407
2024-01-30 01:00:00;1.08329;1.0836999999999999;1.0832600000000001;1.08338;725
2024-01-30 02:00:00;1.08339;1.08422;1.08339;1.0841;1460
2024-01-30 03:00:00;1.0841;1.0841;1.0832600000000001;1.0835;1681
2024-01-30 04:00:00;1.0835;1.08361;1.08301;1.08341;1294
2024-01-30 05:00:00;1.08341;1.08345;1.08304;1.08307;820
2024-01-30 06:00:00;1.08307;1.08336;1.08244;1.08254;1171
2024-01-30 07:00:00;1.08254;1.0829;1.0822;1.08226;1265
2024-01-30 08:00:00;1.08226;1.0826;1.08141;1.08152;2029
2024-01-30 09:00:00;1.08149;1.08244;1.0812;1.08227;2719
2024-01-30 10:00:00;1.08234;1.08323;1.08164;1.08221;4428
2024-01-30 11:00:00;1.08221;1.08295;1.08178;1.0827;2935
2024-01-30 12:00:00;1.0827;1.08405;1.08231;1.08384;2926
2024-01-30 13:00:00;1.08384;1.08481;1.08372;1.08419;2105
2024-01-30 14:00:00;1.08419;1.08499;1.08367;1.08477;2321
2024-01-30 15:00:00;1.08477;1.08485;1.08341;1.08344;4297
2024-01-30 16:00:00;1.08345;1.08572;1.08299;1.08501;4505
2024-01-30 17:00:00;1.08501;1.08552;1.0828;1.0836999999999999;7204
2024-01-30 18:00:00;1.0836999999999999;1.08442;1.08345;1.08432;3943
2024-01-30 19:00:00;1.08432;1.08473;1.08369;1.0839;2373
2024-01-30 20:00:00;1.0839;1.0839;1.08317;1.08359;2079
2024-01-30 21:00:00;1.08359;1.08471;1.08357;1.08459;1968
2024-01-30 22:00:00;1.0846;1.08485;1.08409;1.08446;2068
2024-01-30 23:00:00;1.08446;1.0847;1.08426;1.08449;1070
2024-01-31 00:00:00;1.08392;1.08442;1.08368;1.08427;468
