Gmt time;Open;High;Low;Close;Volume
2024-01-09 00:00:00;1.09496;1.09618;1.09485;1.09615;5007
2024-01-09 04:00:00;1.09616;1.09662;1.09481;1.09498;4881
2024-01-09 08:00:00;1.09498;1.0963;1.09381;1.09438;12390
2024-01-09 12:00:00;1.09444;1.09482;1.09289;1.09461;14325
2024-01-09 16:00:00;1.0946;1.09513;1.09106;1.0934;18959
2024-01-09 20:00:00;1.09341;1.09399;1.0919699999999999;1.09305;8507
2024-01-10 00:00:00;1.09275;1.09364;1.09221;1.09323;4621
2024-01-10 04:00:00;1.09323;1.09361;1.09277;1.09325;4522
2024-01-10 08:00:00;1.09323;1.09519;1.09227;1.09473;12392
2024-01-10 12:00:00;1.09473;1.09555;1.09406;1.09406;10644
2024-01-10 16:00:00;1.09404;1.09691;1.09322;1.09672;14129
2024-01-10 20:00:00;1.09671;1.09726;1.09596;1.09718;8357
2024-01-11 00:00:00;1.09665;1.09803;1.09651;1.09789;4394
2024-01-11 04:00:00;1.09789;1.09848;1.09758;1.09784;4751
2024-01-11 08:00:00;1.09784;1.09885;1.09589;1.09638;9823
2024-01-11 12:00:00;1.09638;1.09987;1.09356;1.09392;17368
2024-01-11 16:00:00;1.09396;1.09735;1.09303;1.09509;29396
2024-01-11 20:00:00;1.09509;1.09827;1.09499;1.09728;12946
2024-01-12 00:00:00;1.09686;1.09848;1.09655;1.09825;5583
2024-01-12 04:00:00;1.09825;1.09854;1.09733;1.09756;4583
2024-01-12 08:00:00;1.09756;1.09828;1.0961;1.09626;11344
2024-01-12 12:00:00;1.09624;1.09696;1.09359;1.0955300000000001;16237
2024-01-12 16:00:00;1.0955300000000001;1.0987;1.09471;1.09496;22342
2024-01-12 20:00:00;1.09496;1.09635;1.09478;1.09499;8868
2024-01-15 00:00:00;1.09468;1.09563;1.09409;1.09548;5347
2024-01-15 04:00:00;1.09548;1.09677;1.09548;1.0964;3928
2024-01-15 08:00:00;1.0964;1.09667;1.0943100000000001;1.09467;10712
2024-01-15 12:00:00;1.09467;1.09589;1.09336;1.09506;11132
2024-01-15 16:00:00;1.09506;1.09525;1.09382;1.09482;8149
2024-01-15 20:00:00;1.09481;1.09535;1.09477;1.09499;1616
2024-01-16 00:00:00;1.09479;1.09507;1.09155;1.09277;6464
2024-01-16 04:00:00;1.09277;1.09277;1.09127;1.09155;5387
2024-01-16 08:00:00;1.09154;1.09267;1.08841;1.08862;15065
2024-01-16 12:00:00;1.08861;1.0898;1.08718;1.08742;15067
2024-01-16 16:00:00;1.08742;1.08947;1.08622;1.0863;24541
2024-01-16 20:00:00;1.0863;1.08775;1.0863;1.08752;7563
2024-01-17 00:00:00;1.08716;1.08823;1.0868;1.08774;4441
2024-01-17 04:00:00;1.08774;1.08845;1.08608;1.08649;5313
2024-01-17 08:00:00;1.08649;1.08816;1.08556;1.08767;13955
2024-01-17 12:00:00;1.08762;1.08839;1.08514;1.08641;14542
2024-01-17 16:00:00;1.0864;1.08709;1.08446;1.08671;18911
2024-01-17 20:00:00;1.0867;1.08826;1.08564;1.08815;8569
2024-01-18 00:00:00;1.08806;1.09009;1.08776;1.08965;5045
2024-01-18 04:00:00;1.08964;1.0903;1.08906;1.08948;4912
2024-01-18 08:00:00;1.08948;1.09068;1.08767;1.08846;10934
2024-01-18 12:00:00;1.08846;1.0896;1.08507;1.08526;13962
2024-01-18 16:00:00;1.08526;1.08701;1.08468;1.08597;20968
2024-01-18 20:00:00;1.08597;1.08772;1.0854300000000001;1.0875;9034
2024-01-19 00:00:00;1.08725;1.08873;1.08652;1.08857;4876
2024-01-19 04:00:00;1.08857;1.08897;1.08797;1.0881;4474
2024-01-19 08:00:00;1.0881;1.08863;1.08682;1.08828;10239
2024-01-19 12:00:00;1.08827;1.08931;1.08731;1.08806;10294
2024-01-19 16:00:00;1.08806;1.08935;1.08658;1.08897;18421
2024-01-19 20:00:00;1.08898;1.08976;1.0886;1.08972;7246
2024-01-22 00:00:00;1.08895;1.0905;1.08834;1.0902;5649
2024-01-22 04:00:00;1.0902;1.09093;1.08985;1.09015;4243
2024-01-22 08:00:00;1.09015;1.09094;1.08872;1.08971;10242
2024-01-22 12:00:00;1.0897000000000001;1.08996;1.088;1.08918;10685
2024-01-22 16:00:00;1.08918;1.09;1.0882;1.08964;12140
2024-01-22 20:00:00;1.08964;1.08964;1.08804;1.08824;6691
2024-01-23 00:00:00;1.08825;1.08887;1.08759;1.08884;3868
2024-01-23 04:00:00;1.08884;1.0908;1.08851;1.0907;6330
2024-01-23 08:00:00;1.0907;1.09162;1.08838;1.08875;11769
2024-01-23 12:00:00;1.08874;1.08884;1.08602;1.08741;11667
2024-01-23 16:00:00;1.08741;1.08741;1.08217;1.08315;16262
2024-01-23 20:00:00;1.08315;1.08561;1.08305;1.08534;6917
2024-01-24 00:00:00;1.0845;1.08598;1.08413;1.0858;3932
2024-01-24 04:00:00;1.0858;1.08662;1.08534;1.08622;4630
2024-01-24 08:00:00;1.08622;1.09078;1.0860400000000001;1.09029;13954
2024-01-24 12:00:00;1.09029;1.09272;1.08875;1.0925;12826
2024-01-24 16:00:00;1.0925;1.09323;1.08906;1.09054;20946
2024-01-24 20:00:00;1.09054;1.09061;1.08778;1.08844;10195
2024-01-25 00:00:00;1.08816;1.08862;1.08704;1.08776;4605
2024-01-25 04:00:00;1.08777;1.08819;1.08746;1.08783;4169
2024-01-25 08:00:00;1.08783;1.08997;1.08757;1.0896;10107
2024-01-25 12:00:00;1.0896;1.09018;1.0867;1.08793;15899
2024-01-25 16:00:00;1.08793;1.08793;1.08243;1.08376;24065
2024-01-25 20:00:00;1.08376;1.08479;1.08217;1.08458;9175
2024-01-26 00:00:00;1.08427;1.08478;1.08376;1.08445;4386
2024-01-26 04:00:00;1.08446;1.08489;1.08382;1.08425;3854
2024-01-26 08:00:00;1.08425;1.08506;1.0813;1.08443;12642
2024-01-26 12:00:00;1.08443;1.08857;1.08443;1.08721;14162
2024-01-26 16:00:00;1.0872;1.08803;1.08552;1.08636;17065
2024-01-26 20:00:00;1.08637;1.0866;1.08517;1.08537;6378
2024-01-29 00:00:00;1.08415;1.0849;1.08405;1.08441;5997
2024-01-29 04:00:00;1.08441;1.08478;1.08395;1.084;4577
2024-01-29 08:00:00;1.08399;1.08502;1.08232;1.08252;10269
2024-01-29 12:00:00;1.08252;1.08369;1.08139;1.0820400000000001;10927
2024-01-29 16:00:00;1.0820400000000001;1.08226;1.07959;1.08118;12348
2024-01-29 20:00:00;1.08118;1.08405;1.08094;1.08331;8089
2024-01-30 00:00:00;1.08308;1.08422;1.08275;1.0835;4273
2024-01-30 04:00:00;1.0835;1.08361;1.0822;1.08226;4550
2024-01-30 08:00:00;1.08226;1.08323;1.0812;1.0827;12111
2024-01-30 12:00:00;1.0827;1.08499;1.08231;1.08344;11649
2024-01-30 16:00:00;1.08345;1.08572;1.0828;1.0839;18025
2024-01-30 20:00:00;1.0839;1.08485;1.08317;1.08449;7185
2024-01-31 00:00:00;1.08392;1.0848200000000001;1.08314;1.08314;4523
2024-01-31 04:00:00;1.08314;1.08314;1.08159;1.0820400000000001;5746
2024-01-31 08:00:00;1.0820400000000001;1.08368;1.08062;1.08223;13078
2024-01-31 12:00:00;1.08223;1.0863;1.08214;1.08578;14530
2024-01-31 16:00:00;1.08577;1.08875;1.0842;1.08496;23893
2024-01-31 20:00:00;1.08496;1.08641;1.07948;1.08174;30936
2024-02-01 00:00:00;1.08165;1.08199;1.08018;1.0809;6045
2024-02-01 04:00:00;1.0809;1.08219;1.08028;1.08028;7292
2024-02-01 08:00:00;1.08029;1.08051;1.078;1.07982;13863
