Gmt time;Open;High;Low;Close;Volume
2024-01-09 00:00:00;1.09496;1.09547;1.09485;1.09499;1384
2024-01-09 02:00:00;1.09499;1.09618;1.09494;1.09615;3623
2024-01-09 04:00:00;1.09616;1.09662;1.09607;1.09628;2750
2024-01-09 06:00:00;1.09629;1.09631;1.09481;1.09498;2131
2024-01-09 08:00:00;1.09498;1.0963;1.09461;1.09567;4936
2024-01-09 10:00:00;1.09566;1.09566;1.09381;1.09438;7454
2024-01-09 12:00:00;1.09444;1.09482;1.09289;1.09315;5804
2024-01-09 14:00:00;1.09315;1.09469;1.09289;1.09461;8521
2024-01-09 16:00:00;1.0946;1.09513;1.09177;1.09179;12012
2024-01-09 18:00:00;1.09178;1.09392;1.09106;1.0934;6947
2024-01-09 20:00:00;1.09341;1.09399;1.0919699999999999;1.0925;5341
2024-01-09 22:00:00;1.0925;1.0931;1.09247;1.09305;3166
2024-01-10 00:00:00;1.09275;1.09324;1.09221;1.09318;1275
2024-01-10 02:00:00;1.09318;1.09364;1.09261;1.09323;3346
2024-01-10 04:00:00;1.09323;1.09361;1.09277;1.09294;2686
2024-01-10 06:00:00;1.09292;1.09341;1.09288;1.09325;1836
2024-01-10 08:00:00;1.09323;1.09454;1.09236;1.09262;5195
2024-01-10 10:00:00;1.09262;1.09519;1.09227;1.09473;7197
2024-01-10 12:00:00;1.09473;1.09555;1.09418;1.0946;4959
2024-01-10 14:00:00;1.0946;1.09519;1.09406;1.09406;5685
2024-01-10 16:00:00;1.09404;1.09691;1.09322;1.0967500000000001;8479
2024-01-10 18:00:00;1.0967500000000001;1.09691;1.09525;1.09672;5650
2024-01-10 20:00:00;1.09671;1.09708;1.09596;1.09701;3819
2024-01-10 22:00:00;1.09701;1.09726;1.09613;1.09718;4538
2024-01-11 00:00:00;1.09665;1.09748;1.09651;1.09739;1097
2024-01-11 02:00:00;1.09743;1.09803;1.09729;1.09789;3297
2024-01-11 04:00:00;1.09789;1.09848;1.09771;1.09804;2522
2024-01-11 06:00:00;1.09804;1.09828;1.09758;1.09784;2229
2024-01-11 08:00:00;1.09784;1.09885;1.09745;1.0979;3617
2024-01-11 10:00:00;1.0979;1.09814;1.09589;1.09638;6206
2024-01-11 12:00:00;1.09638;1.09825;1.09587;1.09788;5536
2024-01-11 14:00:00;1.09788;1.09987;1.09356;1.09392;11832
2024-01-11 16:00:00;1.09396;1.09735;1.09303;1.09465;17725
2024-01-11 18:00:00;1.09465;1.09573;1.09366;1.09509;11671
2024-01-11 20:00:00;1.09509;1.09827;1.09499;1.09819;7186
2024-01-11 22:00:00;1.09819;1.09823;1.09559;1.09728;5760
2024-01-12 00:00:00;1.09686;1.09826;1.09655;1.09825;1773
2024-01-12 02:00:00;1.09825;1.09848;1.09725;1.09825;3810
2024-01-12 04:00:00;1.09825;1.09854;1.09772;1.09778;2612
2024-01-12 06:00:00;1.09778;1.09805;1.09733;1.09756;1971
2024-01-12 08:00:00;1.09756;1.09787;1.0961;1.09665;4125
2024-01-12 10:00:00;1.0965799999999999;1.09828;1.0961;1.09626;7219
2024-01-12 12:00:00;1.09624;1.09641;1.09467;1.09497;5492
2024-01-12 14:00:00;1.09497;1.09696;1.09359;1.0955300000000001;10745
2024-01-12 16:00:00;1.0955300000000001;1.0987;1.09528;1.09661;14043
2024-01-12 18:00:00;1.09662;1.09739;1.09471;1.09496;8299
2024-01-12 20:00:00;1.09496;1.09635;1.09491;1.09557;4952
2024-01-12 22:00:00;1.09557;1.09561;1.09478;1.09499;3916
2024-01-15 00:00:00;1.09468;1.09499;1.09433;1.09451;1463
2024-01-15 02:00:00;1.09451;1.09563;1.09409;1.09548;3884
2024-01-15 04:00:00;1.09548;1.09677;1.09548;1.09641;2227
2024-01-15 06:00:00;1.0964;1.0966;1.09586;1.0964;1701
2024-01-15 08:00:00;1.0964;1.09667;1.09516;1.09535;4035
2024-01-15 10:00:00;1.09539;1.0965;1.0943100000000001;1.09467;6677
2024-01-15 12:00:00;1.09467;1.09489;1.09336;1.09452;4721
2024-01-15 14:00:00;1.09452;1.09589;1.09439;1.09506;6411
2024-01-15 16:00:00;1.09506;1.0952;1.09382;1.09499;5486
2024-01-15 18:00:00;1.09499;1.09525;1.09462;1.09482;2663
2024-01-15 20:00:00;1.09481;1.09535;1.09477;1.09504;903
2024-01-15 22:00:00;1.09504;1.09517;1.09489;1.09499;713
2024-01-16 00:00:00;1.09479;1.09507;1.09445;1.0945;1322
2024-01-16 02:00:00;1.09451;1.09462;1.09155;1.09277;5142
2024-01-16 04:00:00;1.09277;1.09277;1.09163;1.0919;3061
2024-01-16 06:00:00;1.0919;1.09201;1.09127;1.09155;2326
2024-01-16 08:00:00;1.09154;1.09267;1.09086;1.09185;5187
2024-01-16 10:00:00;1.09185;1.09233;1.08841;1.08862;9878
2024-01-16 12:00:00;1.08861;1.08945;1.0874;1.08925;6051
2024-01-16 14:00:00;1.08924;1.0898;1.08718;1.08742;9016
2024-01-16 16:00:00;1.08742;1.0889199999999999;1.08659;1.08857;11567
2024-01-16 18:00:00;1.08858;1.08947;1.08622;1.0863;12974
2024-01-16 20:00:00;1.0863;1.08772;1.0863;1.08735;4844
2024-01-16 22:00:00;1.08735;1.08775;1.08699;1.08752;2719
2024-01-17 00:00:00;1.08716;1.08786;1.0868;1.08786;1379
2024-01-17 02:00:00;1.08786;1.08823;1.08725;1.08774;3062
2024-01-17 04:00:00;1.08774;1.08845;1.08653;1.08664;2725
2024-01-17 06:00:00;1.0866500000000001;1.08722;1.08608;1.08649;2588
2024-01-17 08:00:00;1.08649;1.08738;1.08556;1.08703;6238
2024-01-17 10:00:00;1.08703;1.08816;1.08611;1.08767;7717
2024-01-17 12:00:00;1.08762;1.08839;1.08672;1.08788;5824
2024-01-17 14:00:00;1.08788;1.08812;1.08514;1.08641;8718
2024-01-17 16:00:00;1.0864;1.08709;1.08446;1.08491;11448
2024-01-17 18:00:00;1.0849;1.087;1.08478;1.08671;7463
2024-01-17 20:00:00;1.0867;1.0878700000000001;1.08564;1.08737;5704
2024-01-17 22:00:00;1.08737;1.08826;1.08702;1.08815;2865
2024-01-18 00:00:00;1.08806;1.08862;1.08776;1.0886;859
2024-01-18 02:00:00;1.08862;1.09009;1.08804;1.08965;4186
2024-01-18 04:00:00;1.08964;1.0903;1.08907;1.08955;2702
2024-01-18 06:00:00;1.08955;1.08963;1.08906;1.08948;2210
2024-01-18 08:00:00;1.08948;1.09068;1.08865;1.08883;4165
2024-01-18 10:00:00;1.08882;1.08996;1.08767;1.08846;6769
2024-01-18 12:00:00;1.08846;1.0896;1.0883;1.0889199999999999;4769
2024-01-18 14:00:00;1.0889199999999999;1.0894;1.08507;1.08526;9193
2024-01-18 16:00:00;1.08526;1.0869;1.08468;1.08524;13562
2024-01-18 18:00:00;1.08523;1.08701;1.08503;1.08597;7406
2024-01-18 20:00:00;1.08597;1.0869;1.0854300000000001;1.08616;5956
2024-01-18 22:00:00;1.08616;1.08772;1.08605;1.0875;3078
2024-01-19 00:00:00;1.08725;1.08806;1.08652;1.088;1679
2024-01-19 02:00:00;1.08801;1.08873;1.08763;1.08857;3197
2024-01-19 04:00:00;1.08857;1.08897;1.08827;1.0889;2478
2024-01-19 06:00:00;1.0889;1.08895;1.08797;1.0881;1996
2024-01-19 08:00:00;1.0881;1.08863;1.08747;1.08794;4298
2024-01-19 10:00:00;1.08795;1.08849;1.08682;1.08828;5941
2024-01-19 12:00:00;1.08827;1.08931;1.08731;1.08875;4533
2024-01-19 14:00:00;1.08874;1.08897;1.08756;1.08806;5761
2024-01-19 16:00:00;1.08806;1.08902;1.08658;1.08826;11451
2024-01-19 18:00:00;1.08826;1.08935;1.08803;1.08897;6970
2024-01-19 20:00:00;1.08898;1.08964;1.0886;1.08921;4059
2024-01-19 22:00:00;1.08922;1.08976;1.089;1.08972;3187
2024-01-22 00:00:00;1.08895;1.08975;1.08834;1.0892;2105
2024-01-22 02:00:00;1.0892;1.0905;1.08913;1.0902;3544
2024-01-22 04:00:00;1.0902;1.09093;1.08998;1.09021;2270
2024-01-22 06:00:00;1.09021;1.09047;1.08985;1.09015;1973
2024-01-22 08:00:00;1.09015;1.09094;1.08974;1.08977;3954
2024-01-22 10:00:00;1.08977;1.09023;1.08872;1.08971;6288
2024-01-22 12:00:00;1.0897000000000001;1.08972;1.08818;1.089;4187
2024-01-22 14:00:00;1.089;1.08996;1.088;1.08918;6498
2024-01-22 16:00:00;1.08918;1.08982;1.08826;1.08853;7614
2024-01-22 18:00:00;1.08853;1.09;1.0882;1.08964;4526
2024-01-22 20:00:00;1.08964;1.08964;1.08804;1.08849;4072
2024-01-22 22:00:00;1.08849;1.08856;1.08804;1.08824;2619
2024-01-23 00:00:00;1.08825;1.08841;1.0877;1.08773;1367
2024-01-23 02:00:00;1.08773;1.08887;1.08759;1.08884;2501
2024-01-23 04:00:00;1.08884;1.08951;1.08851;1.08929;4103
2024-01-23 06:00:00;1.0893;1.0908;1.08918;1.0907;2227
2024-01-23 08:00:00;1.0907;1.09162;1.09016;1.09084;5645
2024-01-23 10:00:00;1.09084;1.09107;1.08838;1.08875;6124
2024-01-23 12:00:00;1.08874;1.08884;1.08602;1.08664;5785
2024-01-23 14:00:00;1.08664;1.08759;1.08605;1.08741;5882
2024-01-23 16:00:00;1.08741;1.08741;1.08217;1.0830899999999999;9822
2024-01-23 18:00:00;1.08311;1.08395;1.08247;1.08315;6440
2024-01-23 20:00:00;1.08315;1.08476;1.08305;1.08453;4469
2024-01-23 22:00:00;1.08452;1.08561;1.08437;1.08534;2448
2024-01-24 00:00:00;1.0845;1.08593;1.08413;1.08574;1039
2024-01-24 02:00:00;1.08575;1.08598;1.08516;1.0858;2893
2024-01-24 04:00:00;1.0858;1.08615;1.08534;1.08591;2264
2024-01-24 06:00:00;1.08591;1.08662;1.08584;1.08622;2366
2024-01-24 08:00:00;1.08622;1.08795;1.0860400000000001;1.08735;4469
2024-01-24 10:00:00;1.08735;1.09078;1.08627;1.09029;9485
2024-01-24 12:00:00;1.09029;1.09049;1.08911;1.08927;5429
2024-01-24 14:00:00;1.08927;1.09272;1.08875;1.0925;7397
2024-01-24 16:00:00;1.0925;1.09323;1.08933;1.09008;13342
2024-01-24 18:00:00;1.09008;1.09088;1.08906;1.09054;7604
2024-01-24 20:00:00;1.09054;1.09061;1.08815;1.08884;6494
2024-01-24 22:00:00;1.08884;1.08904;1.08778;1.08844;3701
2024-01-25 00:00:00;1.08816;1.08862;1.0879;1.08811;1149
2024-01-25 02:00:00;1.08813;1.08814;1.08704;1.08776;3456
